geonameid,Place Name,latitude,longitude,feature_class,Category,State Code,City Code,Estimated Visitors,Tourism Rank,Popularity Level
11412445,Pandi Gutta,14.56589,79.12982,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412446,Paluguralla Bodu,14.54984,79.1344,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412447,Kansuralla Bodu,14.54461,79.13738,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412448,Deyalkuppu Mora,14.53019,79.14519,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412471,Yirumalal Konda,14.56328,79.22679,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412472,Malfiam Konda,14.55747,79.23159,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412474,Odde Koppu,14.54834,79.23355,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412480,Gurappareddi Mora,14.50649,79.02542,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412490,Pentakod Mora,14.51655,79.1285,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412491,Nilikonapedda Mora,14.51414,79.13976,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412498,Gurappareddl Mora,14.49929,79.04054,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412499,Yethula Sari,14.49134,79.02374,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412500,Jothllu Konda,14.48583,79.01209,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412504,Chintakayl Konda,14.43467,79.01338,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412505,Varli Konda,14.44908,79.00196,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412688,Pai Konda,14.46811,79.04438,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412692,Iramarmma Devalam,14.45203,79.05498,S,Temple,2.0,551.0,20000,2.83,Less Explored
11412708,Malleswaraswami,14.46485,79.09024,S,Shrine,2.0,551.0,10000,2.81,Less Explored
11412709,Gundlayamu,14.43609,79.08719,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412723,Chillakona Naddi,14.47763,79.12509,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412724,Gumpuralla Mora,14.4912,79.11512,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412727,Nillikonda Mora,14.48877,79.14317,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412730,Yemkonda Mora,14.45781,79.14829,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412732,Devakonda Mora,14.49903,79.15207,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412733,Dilihani Koppu,14.49363,79.16712,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412734,Cilona Konda,14.49291,79.16946,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412735,Yenumalnadd Mora,14.48098,79.15854,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412736,Paramat Konda,14.47871,79.17455,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412737,Chinthat Konda,14.47252,79.17922,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412738,Thabla Konda,14.46008,79.16605,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412743,Kalman Kuppa,14.44636,79.20347,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11412745,Thongulsani Sela,14.47455,79.18966,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412775,Ganeshswaram,14.25853,79.05631,S,Shrine,2.0,753.0,10000,2.81,Less Explored
11412801,Laniakanama Gutta,14.27032,79.1312,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11412818,Kakala Konda,14.29619,79.14649,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11412820,Mallappa Bodu,14.32392,79.13802,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412821,Pedda Bodu,14.31157,79.12874,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412829,Sivalayam Devalam,14.28297,79.22316,S,Temple,2.0,753.0,20000,2.83,Less Explored
11412833,Gadidakanama Gutta,14.32281,79.19814,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11412846,Ramalamma Devalam,14.37665,79.17476,S,Temple,2.0,551.0,20000,2.83,Less Explored
11412848,Niltok Mora,14.38038,79.12397,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412851,Bartokmora Kuppa,14.378,79.13451,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412854,Mandalakona Kuppa,14.37874,79.12043,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412857,Peddaura Konda Mora,14.3919,79.22042,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11412863,Dandukoha Bodu,14.27804,79.06782,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11412866,Javusen Konda,14.32174,79.02099,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412867,Anapalamma Bodu,14.31843,79.05069,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412869,Nakkala Bodu,14.31293,79.03356,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412872,Komma Bodu,14.3244,79.06775,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412873,Ankalamma Gudi,14.31187,79.05685,S,Temple,2.0,551.0,20000,2.83,Less Explored
11412877,Sankala Konda,14.30485,79.10775,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11412881,Madacheruvu Bodu,14.32122,79.12491,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412883,Tamtum Bodu,14.29831,79.09397,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11412885,Kori Konda,14.29479,79.08001,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412909,Velaru Konda,14.2862,79.02453,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11412916,Viranagamma Devalam,14.30438,79.01709,S,Temple,2.0,551.0,20000,2.83,Less Explored
11412922,Jonnalarati Koppu,14.37176,79.01355,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412925,Gunal Gutta,14.42442,79.16227,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412928,Niru Konda,14.384,79.19866,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11412929,Pattikonayenu,14.42888,79.19953,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412937,Yerragahgamma Devalam,14.38752,79.05012,S,Temple,2.0,551.0,20000,2.83,Less Explored
11412943,Nandra Konda,14.42766,79.07905,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412955,Paldikonda Vagou,14.42848,79.09833,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412960,Sudalbodu Kuppa,14.40159,79.11484,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412961,Gali Koppu,14.39444,79.1035,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412964,Tummau Banda,14.35814,79.12964,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11412967,Gundalakona Sabu,14.36068,79.12163,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412968,Kaliralla Kuppa,14.327,79.14236,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412969,Erra Konda,14.32751,79.16159,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11412973,Dari Konda,14.32725,79.09991,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412976,Peddappakona Kuppa,14.36774,79.12173,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11412982,Yerra Konda,14.36552,79.17152,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11412990,Shamakona Gundam,14.34473,79.14201,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11412998,Chinnappasiva Devalam,14.35299,79.04281,S,Temple,2.0,551.0,20000,2.83,Less Explored
11413002,Gub Bodu,14.34913,79.022,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11413008,Nallarallakunta Bodu,14.32727,79.075,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11413010,Pothuraaju Devalam,14.36182,79.02926,S,Temple,2.0,551.0,20000,2.83,Less Explored
11413012,Turukala Kuppa,14.37392,79.10003,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11413015,Gopu Koppu,14.34788,79.08561,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11413017,Nutigundi Bodu,14.33943,79.10322,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11413021,Mangampeta Konda,14.36672,79.06271,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11413023,Kasanakunta Mora,14.35225,79.07216,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11413024,Kotalama Devalam,14.33309,79.08211,S,Temple,2.0,551.0,20000,2.83,Less Explored
11413025,Andamala Kuppa,14.34102,79.08947,T,Mountain,2.0,551.0,5000,2.79,Less Explored
11415641,Yerra Konda,14.22074,79.20593,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11415866,Vattaluru Konda,14.0912,79.18404,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11415908,Bode Meday,14.03725,79.01853,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11415910,Yerra Gudda,14.02408,79.00343,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11415913,Saraswati Katava,14.01388,79.03085,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11415915,Tondangi Mora,14.01641,79.01911,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11415976,Eswara Devalam,14.4889,79.30731,S,Temple,2.0,550.0,20000,2.83,Less Explored
11415977,Penchalaswami Devalam,14.33652,79.41053,S,Temple,2.0,550.0,20000,2.83,Less Explored
11415979,Bayanna Devalam,14.29787,79.49283,S,Temple,2.0,550.0,20000,2.83,Less Explored
11415981,Mailayya Devalam,14.25776,79.43604,S,Temple,2.0,550.0,20000,2.83,Less Explored
11416163,Tekuthakal Gedi,14.48134,79.32457,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416164,Tamtambodu Koppu,14.4755,79.31358,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416165,Chadaramumora Konda,14.43868,79.32854,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416166,Marriniani Sela,14.45092,79.32211,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416167,Kara Konda,14.46086,79.32526,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416168,Yellakona Bodu,14.42617,79.28492,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416169,Nemallakona Bodu,14.41761,79.29544,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416170,Suramkani Bodu,14.40297,79.28426,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416171,Nala Konda,14.4238,79.33072,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416172,Thusari Koppu,14.40757,79.3447,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416175,Pedda Gutta,14.40773,79.3641,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416176,Palla Konda,14.40495,79.46654,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416177,Sakirevu Konda,14.38294,79.35996,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416179,Vella Konda,14.37851,79.36599,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416181,Padela Koppu,14.36853,79.35511,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416182,Dayyagundu Koppu,14.37163,79.29432,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416183,Nalla Konda,14.39177,79.25207,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416184,Jokkayl Voddu,14.35662,79.3078,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416185,Bommarazu Koppu,14.36182,79.29428,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416186,Palugadi Koppu,14.34005,79.37104,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416187,Gangubokka,14.3646,79.37202,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416188,Perpula Konda,14.36699,79.37232,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416189,Kadavalasari Koppu,14.3434,79.38728,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416190,Ravanakona Bodu,14.34043,79.38972,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416191,Marrimanu Bodu,14.30016,79.43594,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416192,Dommaridani Penta,14.30604,79.42586,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416193,Bapanasari Bodu,14.32132,79.40674,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416194,Pasupugundala Mora,14.31234,79.39334,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416195,Tampamani Katava,14.3192,79.38103,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416196,Tala Gadi,14.32821,79.38376,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416197,Juvvalasari Bodu,14.33205,79.39376,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416198,Pamulakona Gutta,14.30371,79.34382,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416199,Sarinaduni Kuppa,14.32723,79.33078,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416200,Jamal Konda,14.33107,79.32621,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416201,Namadya Bodu,14.32735,79.31258,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416202,Pataralla Katava,14.29505,79.35981,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416203,Vankamanisapu Mora,14.26809,79.37696,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416204,Alli Mora,14.28595,79.40109,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416205,Penchala Konda,14.27626,79.42212,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416206,Chintaladhadi,14.2679,79.44034,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416207,Deyyettu Mora,14.27431,79.4392,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416208,Thatidhona Bodu,14.25154,79.45897,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416209,Yeddulanaddi,14.25566,79.4421,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416210,Chiku Mora,14.25343,79.41957,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416211,Sillamani Kuppa,14.26085,79.38197,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416213,Gotti Konda,14.38753,79.26426,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416233,Koyimanu Kuppa,14.47001,79.3167,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416267,Sorrakoyi Bodu,14.43627,79.27644,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416276,Talakona Bodu,14.37589,79.31393,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416280,Nitradu Bodu,14.37508,79.25526,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416281,Chintalapenta Mora,14.36097,79.25683,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416282,Baireni Tippa,14.36444,79.27112,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416286,Konam Mora,14.33644,79.33336,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416287,Sukkoni Mora,14.35761,79.34989,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416288,Thongichupula Bodu,14.36259,79.36676,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416289,Utakona Bodu,14.3609,79.37273,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416290,Beramani Bodu,14.35772,79.38824,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416291,Bandella Koppu,14.35344,79.38792,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416292,Kakkirala Bodu,14.34831,79.39198,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416294,Pacha Tippa,14.32026,79.42684,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416295,Nervavampu Bodu,14.30942,79.43197,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416296,Kesarivayuni Bodu,14.31669,79.40062,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416297,Vura Konda,14.27036,79.29578,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416298,Adda Tippa,14.27393,79.32462,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416299,Nallekona Bodu,14.26605,79.43534,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416300,Thellarayi Bodu,14.27216,79.44777,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416301,Gundrala Bodu,14.27466,79.45174,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416302,Theilaralla Mora,14.27863,79.44955,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416303,Chillakonapeda Mora,14.28733,79.44263,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416304,Thamisanamakala Bodu,14.29371,79.44283,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416332,Govularalla Tippa,14.36858,79.25114,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416352,Aravapeda Gunta,14.23334,79.36351,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416356,Tuvva Penta,14.24209,79.38936,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416358,Kutalamarri Konda,14.21706,79.40857,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416359,Idala Kuppa,14.24848,79.43609,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416361,Chigati Igala Konda,14.23784,79.4317,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416362,Alli Konda,14.2307,79.43969,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416363,Veli Konda,14.22005,79.45136,T,Mountain,2.0,550.0,5000,2.79,Less Explored
11416371,Marnella Konda,14.2096,79.42268,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416386,Virabhadraswami,14.18147,79.3218,S,Temple,2.0,753.0,20000,2.83,Less Explored
11416397,Pedda Koppu,14.18173,79.2824,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416398,Buruzu Koppu,14.20253,79.26596,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416399,Mekala Sapu,14.19912,79.26214,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416400,Pedda Konda,14.20919,79.26554,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416401,Bailam Koppu,14.18323,79.26095,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416402,Pirus Konda,14.16875,79.28146,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416407,Uppu Konda,14.16372,79.28077,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416408,Gariki Konda,14.16147,79.3003,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416409,Dondi Koppu,14.15893,79.306,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416412,Debbara Konda,14.15556,79.30819,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416416,Pedda Konda,14.14366,79.31227,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416441,Chiku Bodu,14.17969,79.42878,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11416443,Podalo Mora,14.14765,79.42084,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416444,Palcherla,14.17333,79.46853,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11416450,Nallapandu,14.14293,79.43906,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11416451,Mangala Penta,14.12439,79.42477,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416463,Gaddiralla Mora,14.13559,79.31454,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416467,Pulagamvari Konda,14.13974,79.31404,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416473,Bollirayi Konda,14.13278,79.29652,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416477,Pedda Mora,14.14341,79.28133,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416478,Podala Konda,14.13916,79.28403,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416513,Marimanda Yeni,14.09807,79.42645,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416516,Chittivelu Kuppa,14.08939,79.44947,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416520,Tamtam Mora,14.07012,79.45014,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11416521,Koyyala Moggu,14.06687,79.43608,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416527,Adda Yeni,14.06964,79.42746,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416598,Mekala Koppu,14.02003,79.40642,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416600,Yarra Bodu,14.03431,79.39029,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416604,Enamalamanda Penta,14.0473,79.48719,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11416607,Pothu Konda,14.00421,79.49093,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11416608,Marilenu Gutta,14.00583,79.44072,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11416609,Sanyasivani Mora,14.00192,79.42999,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11416621,Nalla Konda,14.03044,79.41186,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11418765,Vishnu Gudi,14.54576,79.88188,S,Temple,2.0,550.0,20000,2.83,Less Explored
11418965,Pulikona Podugu,13.96902,79.03624,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11418966,Kotikona Katava,13.9868,79.04654,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11418968,Balasanabandarayi Kuppa,13.99712,79.02591,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11418983,Malaslikaneswaraswamivan,14.44712,79.9657,S,Temple,2.0,550.0,20000,2.83,Less Explored
11419230,Chigarla Medi,13.99018,79.06781,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419232,Pulasagunta Katava,13.96996,79.0558,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419235,Devadari Mora,13.97929,79.07922,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419240,Goripimani Kuppa,13.98876,79.13994,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419241,Idala Sapu,13.97583,79.13092,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419242,Musalia Konda,13.97688,79.14697,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419258,Gorluchachinu Kuppa,13.9361,79.20564,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419259,Gaju Kuppa,13.93545,79.21344,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419261,Jala Kuppa,13.93112,79.18516,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419262,Gundampai Tuvva,13.9499,79.15857,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419263,Balasal Tuvva,13.95061,79.15323,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419264,Ralla Konda,13.94956,79.12743,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419267,Guttalatuvvanalla Katava,13.9407,79.09955,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419268,Chillaminupodugu Katava,13.94353,79.09316,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419269,Yaddayya Mora,13.95733,79.09056,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419270,Cheruvalakunta Revalu,13.94084,79.07471,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419271,Nachanala Podugu,13.9489,79.04474,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419294,Jhanda Kuppa,13.89904,79.12135,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419295,Buddavanisela Kuppa,13.90402,79.1332,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419297,Jhanda Kuppa,13.92347,79.15326,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419298,Maviliakona Gutta,13.9263,79.15953,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419300,Uragayala Konda,13.90546,79.18896,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419305,Gorleti Kuppa,13.88867,79.20726,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419306,Kotula Kuppa,13.89215,79.23807,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419308,Chikala Konda,13.87778,79.13975,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419327,Mallikarjunaswami,13.8453,79.05067,S,Temple,2.0,752.0,20000,2.83,Less Explored
11419351,Janreni Gubbalu,13.86768,79.14756,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419352,Nallabandala Dadi,13.86133,79.15163,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419356,Namili Gundalu,13.84602,79.21657,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419357,Gerikepenta Gobbu,13.84046,79.2358,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419358,Palkonda Hills,13.887,79.13593,T,Mountain Range,2.0,Unknown,10000,2.81,Less Explored
11419359,Tellaralla Kuppa,13.82429,79.22207,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419361,Talakona Siddeswardu,13.81473,79.19646,S,Temple,2.0,752.0,20000,2.83,Less Explored
11419362,Talakona Vagu,13.83089,79.19358,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419363,Chikala Dadi,13.83442,79.18838,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419439,Jhandu Kuppa,13.79611,79.19824,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419441,Arubutala Gutta,13.76983,79.2344,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419442,Yarravandla Gutta,13.75772,79.2459,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419444,Kuruba Kanama,13.7581,79.22521,T,Mountain,2.0,753.0,5000,2.79,Less Explored
11419483,Nadun Kuppa,13.48891,79.00488,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419579,Vasukotti Yallamma,13.72663,79.21819,S,Temple,2.0,752.0,20000,2.83,Less Explored
11419582,Bommadhi Konda,13.73742,79.23941,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419592,Kanlthala Konda,13.69299,79.2255,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419593,Pulsarakula Bodu,13.70262,79.23869,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419765,Yarra Konda,13.67648,79.19586,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419766,Bodlavulu Konda,13.66923,79.20131,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419767,Gurrappa Bodu,13.65895,79.20126,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419768,Jangamala Konda,13.65628,79.18313,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419770,Mangalavani Bodu,13.66866,79.20748,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419771,Gurrala Bodu,13.66853,79.22696,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419772,Maria Bodu,13.66308,79.23433,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419774,Bodlavu Konda,13.63045,79.19884,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419777,Vekala Bodu,13.63495,79.24439,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419780,Kui Konda,13.62774,79.17245,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419902,Gundumide Gundu,13.59975,79.23645,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419903,Paladurgam,13.60238,79.24692,T,Mountain,2.0,752.0,5000,2.79,Less Explored
11419909,Musilidani Gundu,13.58507,79.22338,T,Mountain,2.0,752.0,5000,2.79,Less Explored
